id,month_year,relevance_score,Topic,Country,Confidence,Most_freq_country,Name,Recoded_countries,Remaining_non_countries,z_nature,z_society,z_culture,z_greenwashing_discourse,z_greenwashing_claims,z_transformative_discourse,z_transformative_action,z_greenwashing,z_transformativeness,Meta_Category
42505,2022-03-01,0.9546651244163512,16.0,,,,16_vote future_vote_ballot_vote blue,,,0.0246124267578125,0.05889892578125,0.49169921875,0.00335693359375,0.0058975219726562,0.6943359375,0.0138778686523437,0.0058975219726562,0.0138778686523437,Shaping governance for collective futures
42506,2022-03-01,0.9989848732948304,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.03668212890625,0.521484375,0.759765625,0.0006337165832519,0.004364013671875,0.9736328125,0.042510986328125,0.004364013671875,0.042510986328125,Reviving ecosystems and species
42507,2022-03-01,0.959261417388916,8.0,,,,8_youth day_youthday_youth future_future youth,,,0.2421875,0.1290283203125,0.047515869140625,0.0010690689086914,0.0216522216796875,0.947265625,0.052520751953125,0.0216522216796875,0.052520751953125,Inclusive and equal future
42508,2022-03-01,0.9837315082550048,84.0,,,,84_birthday happy_birthday today_birthday great_birthday hope,,,0.775390625,0.0521240234375,0.833984375,0.0004801750183105,0.0039215087890625,0.0281829833984375,0.2401123046875,0.0039215087890625,0.2401123046875,"Health, lifestyle and cultural richness"
42509,2022-03-01,0.9964593052864076,37.0,Scotland,High,Scotland,37_nature reserves_nature reserve_protected landscapes_nature uk,United Kingdom,,0.96533203125,0.50341796875,0.459228515625,0.0013980865478515,0.0211334228515625,0.751953125,0.68994140625,0.0211334228515625,0.68994140625,Reviving ecosystems and species
42510,2022-03-01,0.8909440636634827,-1.0,,High,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9482421875,0.3837890625,0.478515625,0.0034828186035156,0.036956787109375,0.80126953125,0.88525390625,0.036956787109375,0.88525390625,Reviving ecosystems and species
42511,2022-03-01,0.9954534769058228,-1.0,United Kingdom,High,United Kingdom,-1_environment future_sustainable future_worldenvironmentday_sustainable,United Kingdom,,0.0032157897949218,0.98583984375,0.9873046875,0.0001313686370849,0.0008101463317871,0.94677734375,0.0628662109375,0.0008101463317871,0.0628662109375,Reviving ecosystems and species
42512,2022-03-01,0.901386260986328,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.046966552734375,0.1700439453125,0.07977294921875,0.0014152526855468,0.01239013671875,0.246337890625,0.0142364501953125,0.01239013671875,0.0142364501953125,Reviving ecosystems and species
42513,2022-03-01,0.944579303264618,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.10980224609375,0.0130767822265625,0.0032157897949218,0.0018062591552734,0.0056076049804687,0.261474609375,0.0117416381835937,0.0056076049804687,0.0117416381835937,Reviving ecosystems and species
42514,2022-03-01,0.9872694611549376,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0066299438476562,0.9580078125,0.129150390625,0.0047264099121093,0.07098388671875,0.78564453125,0.1258544921875,0.07098388671875,0.1258544921875,Reviving ecosystems and species
42515,2022-03-01,0.8895366787910461,41.0,New Zealand,High,New Zealand,41_future metaverse_metaverse virtual_vr metaverse_metaverse future,New Zealand,,0.108154296875,0.317626953125,0.0271148681640625,0.002410888671875,0.030731201171875,0.24169921875,0.1776123046875,0.030731201171875,0.1776123046875,"Health, lifestyle and cultural richness"
42516,2022-03-01,0.9987233877182008,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0154571533203125,0.09613037109375,0.09735107421875,0.0012283325195312,0.0066299438476562,0.220458984375,0.0031414031982421,0.0066299438476562,0.0031414031982421,Reviving ecosystems and species
42517,2022-03-01,0.8039723038673401,43.0,,,,43_sustainablefinance_stock market_finance_investing,,,0.079345703125,0.08758544921875,0.06005859375,0.0096206665039062,0.0282440185546875,0.1785888671875,0.9013671875,0.0282440185546875,0.9013671875,Reimagining production and industry
42518,2022-03-01,0.9944454431533812,1.0,,,,1_sporting_football_sports_esports,,,0.0054054260253906,0.31591796875,0.0136184692382812,0.0003626346588134,0.0022029876708984,0.0018253326416015,0.0032520294189453,0.0022029876708984,0.0032520294189453,"Health, lifestyle and cultural richness"
42519,2022-03-01,0.9390385150909424,7.0,,,,7_waterday savewater_water future_future water_saving water,,,0.98291015625,0.84130859375,0.269287109375,0.00518798828125,0.0087051391601562,0.7353515625,0.90869140625,0.0087051391601562,0.90869140625,Reviving ecosystems and species
42520,2022-03-01,0.895145833492279,18.0,Wakanda,High,Wakanda,18_better future_optimistic bright_bright future_future queen,,Wakanda,0.27099609375,0.3544921875,0.79931640625,0.0077095031738281,0.0276947021484375,0.282470703125,0.057464599609375,0.0276947021484375,0.057464599609375,Reviving ecosystems and species
42521,2022-03-01,0.9228251576423644,14.0,,,India,14_nature tourism_sustainable tourism_tourism future_future tourism,India,,0.9150390625,0.43603515625,0.2451171875,0.0014066696166992,0.07330322265625,0.136962890625,0.576171875,0.07330322265625,0.576171875,Reimagining production and industry
42522,2022-03-01,0.9992603659629822,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0210113525390625,0.92431640625,0.018798828125,0.0271759033203125,0.48291015625,0.77587890625,0.95263671875,0.48291015625,0.95263671875,Reviving ecosystems and species
42523,2022-03-01,0.7544856667518616,6.0,Switzerland,High,,6_biodiversityday building_biodiversity day_life biodiversityday_biodiversityday biodiversityday,,,0.99072265625,0.29248046875,0.57861328125,0.0008282661437988,0.0086441040039062,0.375244140625,0.7529296875,0.0086441040039062,0.7529296875,Reviving ecosystems and species
42524,2022-03-01,0.7926546931266785,10.0,,,,10_city nature_city vision_nature urban_urban nature,,,0.9326171875,0.83837890625,0.1485595703125,0.0015811920166015,0.0169219970703125,0.716796875,0.87939453125,0.0169219970703125,0.87939453125,Reviving ecosystems and species
42525,2022-03-01,0.9652302265167236,29.0,,,,29_celebrate earthday_earthday environment_happy earthday_earthday celebrate,,,0.9482421875,0.87109375,0.059783935546875,0.0077247619628906,0.4111328125,0.381103515625,0.93505859375,0.4111328125,0.93505859375,Reviving ecosystems and species
42526,2022-03-01,0.8845003247261047,0.0,,,,0_educational environment_students future_learning environment_educational,,,0.0015163421630859,0.003824234008789,0.0019121170043945,0.0005450248718261,0.0018348693847656,0.329833984375,0.0009794235229492,0.0018348693847656,0.0009794235229492,Educating for tomorrow
42527,2022-03-01,0.9984318017959596,-1.0,United Kingdom,High,United Kingdom,-1_environment future_sustainable future_worldenvironmentday_sustainable,United Kingdom,,0.040252685546875,0.050750732421875,0.041046142578125,0.0014066696166992,0.03192138671875,0.6552734375,0.0867919921875,0.03192138671875,0.0867919921875,Reviving ecosystems and species
42528,2022-03-01,0.922256588935852,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.036468505859375,0.3125,0.3037109375,0.0032844543457031,0.0113983154296875,0.299072265625,0.0214996337890625,0.0113983154296875,0.0214996337890625,Reviving ecosystems and species
42529,2022-03-01,0.9015275835990906,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.8310546875,0.82275390625,0.8369140625,0.0068588256835937,0.22509765625,0.9306640625,0.42138671875,0.22509765625,0.42138671875,Reviving ecosystems and species
42530,2022-03-01,0.8497785329818726,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0125350952148437,0.50244140625,0.0050010681152343,0.0015134811401367,0.0012063980102539,0.47265625,0.2296142578125,0.0012063980102539,0.2296142578125,Reviving ecosystems and species
42531,2022-03-01,0.99282705783844,50.0,South Korea,High,South Korea,50_nct dream_nct_future hot_future hello,South Korea,,0.5654296875,0.95849609375,0.9677734375,0.0273590087890625,0.225830078125,0.96630859375,0.476806640625,0.225830078125,0.476806640625,Harnessing technology for futures
42532,2022-03-01,0.9966792464256288,10.0,,,,10_city nature_city vision_nature urban_urban nature,,,0.5888671875,0.978515625,0.04522705078125,0.0145721435546875,0.810546875,0.9873046875,0.99365234375,0.810546875,0.99365234375,Reviving ecosystems and species
42533,2022-03-01,0.8135074377059937,45.0,Russia,High,Russia,45_future china_china future_economy technology_nature china,Russia,,0.059814453125,0.344970703125,0.0134811401367187,0.01617431640625,0.0667724609375,0.76806640625,0.59716796875,0.0667724609375,0.59716796875,Shaping governance for collective futures
42534,2022-03-01,0.997691810131073,2.0,,,,2_building future_sustainable built_built environment_future built,,,0.1533203125,0.12091064453125,0.05474853515625,0.0135955810546875,0.0190582275390625,0.94873046875,0.97412109375,0.0190582275390625,0.97412109375,Everyday mobility and infrastructure
42535,2022-03-01,0.9962761402130128,21.0,,,,21_sustainable fashion_fashion sustainable_future fashion_fashion future,,,0.07818603515625,0.40087890625,0.0653076171875,0.0005965232849121,0.0111160278320312,0.658203125,0.050140380859375,0.0111160278320312,0.050140380859375,Harnessing technology for futures
42536,2022-03-01,0.9949004650115968,21.0,,,,21_sustainable fashion_fashion sustainable_future fashion_fashion future,,,0.05181884765625,0.09295654296875,0.17236328125,0.0041770935058593,0.2000732421875,0.6435546875,0.2998046875,0.2000732421875,0.2998046875,Harnessing technology for futures
42537,2022-03-01,0.9351325035095216,29.0,,,,29_celebrate earthday_earthday environment_happy earthday_earthday celebrate,,,0.97705078125,0.07000732421875,0.33544921875,0.00885009765625,0.0177459716796875,0.8916015625,0.93310546875,0.0177459716796875,0.93310546875,Reviving ecosystems and species
42538,2022-03-01,0.7547404170036316,10.0,India,High,India,10_city nature_city vision_nature urban_urban nature,India,,0.99365234375,0.20166015625,0.2462158203125,0.0002460479736328,0.0206451416015625,0.457763671875,0.97998046875,0.0206451416015625,0.97998046875,Reviving ecosystems and species
42539,2022-03-01,0.9084831476211548,-1.0,Canada,High,Canada,-1_environment future_sustainable future_worldenvironmentday_sustainable,Canada,,0.6865234375,0.77783203125,0.018157958984375,0.0130386352539062,0.34423828125,0.751953125,0.9912109375,0.34423828125,0.9912109375,Reviving ecosystems and species
42540,2022-03-01,0.9827830791473388,58.0,,,,58_nuclear fusion_breakthrough nuclear_energy nuclear_fusion energy,,,0.58642578125,0.82763671875,0.06256103515625,0.0005769729614257,0.0026893615722656,0.61474609375,0.80615234375,0.0026893615722656,0.80615234375,Harnessing technology for futures
42541,2022-03-01,0.8234735131263733,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9873046875,0.475830078125,0.1927490234375,0.0037155151367187,0.036102294921875,0.362548828125,0.84765625,0.036102294921875,0.84765625,Reviving ecosystems and species
42542,2022-03-01,0.9998573064804076,-1.0,India,High,India,-1_environment future_sustainable future_worldenvironmentday_sustainable,India,,0.97265625,0.61669921875,0.76708984375,0.0005154609680175,0.0308990478515625,0.951171875,0.9794921875,0.0308990478515625,0.9794921875,Reviving ecosystems and species
42543,2022-03-01,0.9755234718322754,-1.0,Uganda,High,Uganda,-1_environment future_sustainable future_worldenvironmentday_sustainable,Uganda,,0.97021484375,0.783203125,0.73486328125,0.0002392530441284,0.0193328857421875,0.1810302734375,0.98291015625,0.0193328857421875,0.98291015625,Reviving ecosystems and species
42544,2022-03-01,0.9471783638000488,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0067329406738281,0.25244140625,0.6708984375,0.0147705078125,0.03240966796875,0.888671875,0.8271484375,0.03240966796875,0.8271484375,Reviving ecosystems and species
42545,2022-03-01,0.9994189143180848,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.238037109375,0.9189453125,0.5810546875,0.0005407333374023,0.0086212158203125,0.99072265625,0.64599609375,0.0086212158203125,0.64599609375,Reviving ecosystems and species
42546,2022-03-01,0.946787178516388,8.0,Malaysia,High,Malaysia,8_youth day_youthday_youth future_future youth,Malaysia,,0.79296875,0.16455078125,0.0195465087890625,0.0049667358398437,0.0144119262695312,0.685546875,0.5966796875,0.0144119262695312,0.5966796875,Inclusive and equal future
42547,2022-03-01,0.95933598279953,43.0,,,,43_sustainablefinance_stock market_finance_investing,,,0.0270843505859375,0.5888671875,0.122314453125,0.0075149536132812,0.1053466796875,0.84423828125,0.0888671875,0.1053466796875,0.0888671875,Reimagining production and industry
42548,2022-03-01,0.9974034428596495,-1.0,India,High,India,-1_environment future_sustainable future_worldenvironmentday_sustainable,India,,0.256103515625,0.035064697265625,0.308349609375,0.0027847290039062,0.0060615539550781,0.77001953125,0.1397705078125,0.0060615539550781,0.1397705078125,Reviving ecosystems and species
42549,2022-03-01,0.9834978580474854,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.99560546875,0.334716796875,0.20166015625,0.000831127166748,0.068603515625,0.96826171875,0.9599609375,0.068603515625,0.9599609375,Reviving ecosystems and species
42550,2022-03-01,0.9352802634239196,4.0,,,,4_ai future_future ai_use ai_ai,,,0.0033683776855468,0.030792236328125,0.0060272216796875,0.0001933574676513,0.0001834630966186,0.51513671875,0.018768310546875,0.0001834630966186,0.018768310546875,Harnessing technology for futures
42551,2022-03-01,0.928245723247528,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.88818359375,0.1728515625,0.396240234375,0.004974365234375,0.05413818359375,0.47216796875,0.92822265625,0.05413818359375,0.92822265625,Reviving ecosystems and species
42552,2022-03-01,0.9970805644989014,-1.0,Europe,Moderate,Europe,-1_environment future_sustainable future_worldenvironmentday_sustainable,,Europe,0.66845703125,0.90869140625,0.425048828125,0.0077362060546875,0.365234375,0.8828125,0.89306640625,0.365234375,0.89306640625,Reviving ecosystems and species
42553,2022-03-01,0.989104688167572,42.0,Saudi Arabia,High,Saudi Arabia,42_expo dubai_future uae_uae vision_uae,Saudi Arabia,,0.0084075927734375,0.00213623046875,0.9482421875,0.0005488395690917,0.0053138732910156,0.343017578125,0.043121337890625,0.0053138732910156,0.043121337890625,Harnessing technology for futures
42554,2022-03-01,0.8926726579666138,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0122604370117187,0.060272216796875,0.0284271240234375,0.0030384063720703,0.0234832763671875,0.56103515625,0.0526123046875,0.0234832763671875,0.0526123046875,Reviving ecosystems and species
42555,2022-03-01,0.980108082294464,1.0,,,,1_sporting_football_sports_esports,,,0.01568603515625,0.49560546875,0.036590576171875,0.00347900390625,0.0467529296875,0.80126953125,0.06463623046875,0.0467529296875,0.06463623046875,"Health, lifestyle and cultural richness"
42556,2022-03-01,0.9721150994300842,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.213134765625,0.1470947265625,0.336181640625,0.0018634796142578,0.0107803344726562,0.81494140625,0.25732421875,0.0107803344726562,0.25732421875,Reviving ecosystems and species
42557,2022-03-01,0.9334800839424132,23.0,,,,23_create life_life want_want year_future self,,,0.751953125,0.116943359375,0.71533203125,0.0057411193847656,0.03277587890625,0.36083984375,0.521484375,0.03277587890625,0.521484375,"Health, lifestyle and cultural richness"
42558,2022-03-01,0.9934086799621582,40.0,,,,40_zimbabwe_defence forces_year celebrations_defence,,,0.0117340087890625,0.015472412109375,0.03472900390625,0.0021858215332031,0.0037136077880859,0.80517578125,0.0078582763671875,0.0037136077880859,0.0078582763671875,"Health, lifestyle and cultural richness"
42559,2022-03-01,0.8400217294692993,-1.0,Liberia,High,Liberia,-1_environment future_sustainable future_worldenvironmentday_sustainable,Liberia,,0.98388671875,0.5791015625,0.072509765625,0.0008201599121093,0.0037956237792968,0.17431640625,0.91357421875,0.0037956237792968,0.91357421875,Reviving ecosystems and species
42560,2022-03-01,0.9963827133178712,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.943359375,0.7734375,0.09844970703125,0.0001239776611328,0.019744873046875,0.9296875,0.74267578125,0.019744873046875,0.74267578125,Reviving ecosystems and species
42561,2022-03-01,0.8590101599693298,82.0,,,,82_donate today_donation_donated_donate,,,0.9755859375,0.900390625,0.5576171875,0.0014429092407226,0.693359375,0.84619140625,0.912109375,0.693359375,0.912109375,Reviving ecosystems and species
42562,2022-03-01,0.9995540380477904,5.0,India,High,India,5_environment future_environment city_maintain clean_sustainable,India,,0.1495361328125,0.328369140625,0.1632080078125,0.0018091201782226,0.0288543701171875,0.626953125,0.026519775390625,0.0288543701171875,0.026519775390625,Everyday mobility and infrastructure
42563,2022-03-01,0.9610572457313538,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9912109375,0.8408203125,0.48779296875,0.0072746276855468,0.578125,0.412841796875,0.83154296875,0.578125,0.83154296875,Reviving ecosystems and species
42564,2022-03-01,0.9705851674079896,-1.0,Qatar,High,Qatar,-1_environment future_sustainable future_worldenvironmentday_sustainable,Qatar,,0.202392578125,0.91064453125,0.0276947021484375,0.001601219177246,0.1224365234375,0.74169921875,0.89990234375,0.1224365234375,0.89990234375,Reviving ecosystems and species
42565,2022-03-01,0.872872531414032,18.0,,,,18_better future_optimistic bright_bright future_future queen,,,0.0097808837890625,0.0257568359375,0.0312347412109375,0.0014219284057617,0.0070152282714843,0.076904296875,0.0141448974609375,0.0070152282714843,0.0141448974609375,Reviving ecosystems and species
42566,2022-03-01,0.8848991990089417,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.1229248046875,0.44775390625,0.09051513671875,0.0037727355957031,0.0294342041015625,0.21630859375,0.258544921875,0.0294342041015625,0.258544921875,Reviving ecosystems and species
42567,2022-03-01,0.991071343421936,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0069999694824218,0.0275726318359375,0.0261077880859375,0.0019798278808593,0.011688232421875,0.7392578125,0.018707275390625,0.011688232421875,0.018707275390625,Reviving ecosystems and species
42568,2022-03-01,0.967653214931488,34.0,,,,34_natural farming_environment agriculture_sustainable farming_sustainable agriculture,,,0.49755859375,0.73046875,0.07958984375,0.0040054321289062,0.0132980346679687,0.61865234375,0.90478515625,0.0132980346679687,0.90478515625,Reimagining production and industry
42569,2022-03-01,0.890582799911499,0.0,,,,0_educational environment_students future_learning environment_educational,,,0.09747314453125,0.39453125,0.0138015747070312,0.11138916015625,0.043243408203125,0.95654296875,0.87255859375,0.043243408203125,0.87255859375,Educating for tomorrow
42570,2022-03-01,0.9957521557807922,0.0,India,High,India,0_educational environment_students future_learning environment_educational,India,,0.0032787322998046,0.037322998046875,0.154541015625,0.0045394897460937,0.04095458984375,0.386962890625,0.07415771484375,0.04095458984375,0.07415771484375,Educating for tomorrow
42571,2022-03-01,0.958564043045044,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.55322265625,0.97021484375,0.02215576171875,0.0058670043945312,0.58544921875,0.830078125,0.98681640625,0.58544921875,0.98681640625,Reviving ecosystems and species
42572,2022-03-01,0.8396028280258179,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.51220703125,0.0450439453125,0.442138671875,0.0074615478515625,0.038177490234375,0.31982421875,0.476806640625,0.038177490234375,0.476806640625,Reviving ecosystems and species
42573,2022-03-01,0.9003282785415649,1.0,Canada,High,Canada,1_sporting_football_sports_esports,Canada,,0.415283203125,0.05499267578125,0.052093505859375,0.001678466796875,0.0122146606445312,0.185546875,0.0281219482421875,0.0122146606445312,0.0281219482421875,"Health, lifestyle and cultural richness"
42574,2022-03-01,0.8989058136940002,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.0037136077880859,0.0119705200195312,0.046783447265625,0.0003533363342285,0.0004115104675292,0.025970458984375,0.0018253326416015,0.0004115104675292,0.0018253326416015,Reviving ecosystems and species
42575,2022-03-01,0.9512923359870912,12.0,United States,High,United States,12_meat future_future vegan_food future_future food,United States,,0.0139999389648437,0.71484375,0.08917236328125,0.0056343078613281,0.031402587890625,0.65771484375,0.0462646484375,0.031402587890625,0.0462646484375,"Health, lifestyle and cultural richness"
42576,2022-03-01,0.90483820438385,45.0,Ukraine,High,Ukraine,45_future china_china future_economy technology_nature china,Ukraine,,0.0207061767578125,0.1971435546875,0.0173187255859375,0.04052734375,0.031402587890625,0.9619140625,0.90966796875,0.031402587890625,0.90966796875,Shaping governance for collective futures
42577,2022-03-01,0.9808695912361144,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9111328125,0.86767578125,0.2841796875,0.016082763671875,0.0758056640625,0.97607421875,0.97705078125,0.0758056640625,0.97705078125,Reviving ecosystems and species
42578,2022-03-01,0.7854601740837097,-1.0,India,High,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.96435546875,0.6015625,0.96630859375,0.0053596496582031,0.021392822265625,0.5068359375,0.92529296875,0.021392822265625,0.92529296875,Reviving ecosystems and species
42579,2022-03-01,0.925516664981842,33.0,,,,33_future nature_nature future_future humanity_future humans,,,0.0009193420410156,0.08807373046875,0.0022907257080078,0.0012693405151367,0.000493049621582,0.79248046875,0.002960205078125,0.000493049621582,0.002960205078125,Reviving ecosystems and species
42580,2022-03-01,0.8934125304222107,10.0,,,,10_city nature_city vision_nature urban_urban nature,,,0.0239105224609375,0.09112548828125,0.01904296875,0.0060882568359375,0.0073585510253906,0.160400390625,0.57080078125,0.0073585510253906,0.57080078125,Reviving ecosystems and species
42581,2022-03-01,0.9676594734191896,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.254150390625,0.78955078125,0.0070152282714843,0.0010585784912109,0.0110397338867187,0.85009765625,0.1807861328125,0.0110397338867187,0.1807861328125,Reviving ecosystems and species
42582,2022-03-01,0.992825210094452,28.0,,,,28_future green_green future_environment green_greener future,,,0.97021484375,0.935546875,0.75439453125,0.8359375,0.916015625,0.97705078125,0.990234375,0.916015625,0.990234375,Reviving ecosystems and species
42583,2022-03-01,0.9394958019256592,18.0,,,,18_better future_optimistic bright_bright future_future queen,,,0.0168304443359375,0.11151123046875,0.053802490234375,0.0010747909545898,0.006500244140625,0.90869140625,0.0102462768554687,0.006500244140625,0.0102462768554687,Reviving ecosystems and species
42584,2022-03-01,0.9737597107887268,31.0,,,,31_plastic pollution_use plastics_future plastic_plasticpollution,,,0.98193359375,0.049468994140625,0.214111328125,0.0058746337890625,0.06414794921875,0.79736328125,0.6533203125,0.06414794921875,0.6533203125,Reducing pollution
42585,2022-03-01,0.9975756406784058,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.9775390625,0.9814453125,0.921875,0.027862548828125,0.10821533203125,0.931640625,0.98779296875,0.10821533203125,0.98779296875,Reviving ecosystems and species
42586,2022-03-01,0.9894821643829346,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.427001953125,0.29833984375,0.31494140625,0.0010480880737304,0.0242156982421875,0.8466796875,0.32177734375,0.0242156982421875,0.32177734375,Reviving ecosystems and species
42587,2022-03-01,0.9943283796310424,77.0,India,High,,77_tree plantation_trees future_plantation save_planting trees,,,0.96533203125,0.97314453125,0.93701171875,0.029296875,0.0870361328125,0.9375,0.98974609375,0.0870361328125,0.98974609375,Reviving ecosystems and species
42588,2022-03-01,0.9014491438865662,-1.0,Cambodia,High,Cambodia,-1_environment future_sustainable future_worldenvironmentday_sustainable,Cambodia,,0.88037109375,0.255126953125,0.0131072998046875,0.0007481575012207,0.0059432983398437,0.2008056640625,0.179443359375,0.0059432983398437,0.179443359375,Reviving ecosystems and species
42589,2022-03-01,0.9600926637649536,41.0,,,,41_future metaverse_metaverse virtual_vr metaverse_metaverse future,,,0.046417236328125,0.81396484375,0.1435546875,0.0013246536254882,0.03216552734375,0.59912109375,0.0992431640625,0.03216552734375,0.0992431640625,"Health, lifestyle and cultural richness"
42590,2022-03-01,0.7555761933326721,95.0,,,,95_vision nature_nature vision_vision life_vision vision,,,0.25537109375,0.1253662109375,0.2374267578125,0.0077323913574218,0.0304412841796875,0.86279296875,0.22021484375,0.0304412841796875,0.22021484375,Reviving ecosystems and species
42591,2022-03-01,0.7720456123352051,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.8916015625,0.474853515625,0.5029296875,0.1837158203125,0.411865234375,0.5771484375,0.95947265625,0.411865234375,0.95947265625,Reviving ecosystems and species
42592,2022-03-01,0.9971264600753784,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.04656982421875,0.16650390625,0.1812744140625,0.001953125,0.024566650390625,0.360107421875,0.0143051147460937,0.024566650390625,0.0143051147460937,Reviving ecosystems and species
42593,2022-03-01,0.9674897193908693,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.10015869140625,0.159423828125,0.423095703125,0.0026512145996093,0.4736328125,0.05828857421875,0.8642578125,0.4736328125,0.8642578125,Reviving ecosystems and species
42594,2022-03-01,0.8312812447547913,10.0,United States,High,United States,10_city nature_city vision_nature urban_urban nature,United States,,0.48486328125,0.348876953125,0.6455078125,0.05230712890625,0.175537109375,0.58154296875,0.74560546875,0.175537109375,0.74560546875,Reviving ecosystems and species
42595,2022-03-01,0.7823656797409058,8.0,,,,8_youth day_youthday_youth future_future youth,,,0.056976318359375,0.142578125,0.0960693359375,0.0040245056152343,0.0137481689453125,0.7490234375,0.8701171875,0.0137481689453125,0.8701171875,Inclusive and equal future
42596,2022-03-01,0.8145325183868408,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.86279296875,0.32421875,0.0021839141845703,0.0011701583862304,0.026153564453125,0.97021484375,0.64013671875,0.026153564453125,0.64013671875,Reviving ecosystems and species
42597,2022-03-01,0.9860078692436218,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.7197265625,0.5595703125,0.033447265625,0.0716552734375,0.6923828125,0.8603515625,0.97900390625,0.6923828125,0.97900390625,Reviving ecosystems and species
42598,2022-03-01,0.999456524848938,-1.0,United States,High,United States,-1_environment future_sustainable future_worldenvironmentday_sustainable,United States,,0.280029296875,0.81640625,0.611328125,0.0022602081298828,0.177490234375,0.8251953125,0.810546875,0.177490234375,0.810546875,Reviving ecosystems and species
42599,2022-03-01,0.930225908756256,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.583984375,0.376953125,0.1082763671875,0.0075645446777343,0.0531005859375,0.70361328125,0.76611328125,0.0531005859375,0.76611328125,Reviving ecosystems and species
42600,2022-03-01,0.8311398029327393,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.085693359375,0.232421875,0.58447265625,0.0026531219482421,0.032623291015625,0.7490234375,0.487060546875,0.032623291015625,0.487060546875,Reviving ecosystems and species
42601,2022-03-01,0.8246870636940002,11.0,,,,11_ecosystem vision_build ecosystem_ecosystem project_vision ecosystem,,,0.293212890625,0.48583984375,0.042205810546875,0.0016775131225585,0.0782470703125,0.888671875,0.5771484375,0.0782470703125,0.5771484375,Reviving ecosystems and species
42602,2022-03-01,0.8192130327224731,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.027313232421875,0.0164337158203125,0.0004775524139404,9.03010368347168e-05,0.0010709762573242,0.0085372924804687,0.0022029876708984,0.0010709762573242,0.0022029876708984,Reviving ecosystems and species
42603,2022-03-01,0.9972721934318542,-1.0,Japan,High,India,-1_environment future_sustainable future_worldenvironmentday_sustainable,India,,0.5390625,0.7216796875,0.077392578125,0.0195465087890625,0.03289794921875,0.455078125,0.72021484375,0.03289794921875,0.72021484375,Reviving ecosystems and species
42604,2022-03-01,0.8953709006309509,-1.0,,,,-1_environment future_sustainable future_worldenvironmentday_sustainable,,,0.284912109375,0.6171875,0.05902099609375,0.0007643699645996,0.0048103332519531,0.1884765625,0.401611328125,0.0048103332519531,0.401611328125,Reviving ecosystems and species
42605,2022-03-01,0.7890273928642273,79.0,,,,79_gaming ecosystem_future gaming_gaming environment_web gaming,,,0.0099563598632812,0.054534912109375,0.0150909423828125,0.0039596557617187,0.047882080078125,0.20068359375,0.037811279296875,0.047882080078125,0.037811279296875,"Health, lifestyle and cultural richness"
